id	data_format	cases	access	file_name	submitter_id	data_category	type	platform	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy	version	data_release	project	analysis_id	analysis_state	analysis_submitter_id	analysis_workflow_link	analysis_workflow_type	analysis_workflow_version	sample_type	is_ffpe	cases.submitter_id	sample.submitter_id
07841a01-1748-469a-b3f8-a768d82115fe	TSV	CPT0352470001	open	170cbf07-2f9e-420e-ab3d-a0903bc400f4.rna_seq.augmented_star_gene_counts.tsv	bc552228-f2d4-4e24-8063-438811201fbb	Transcriptome Profiling	gene_expression	Illumina	4240601	2022-04-21T08:59:37.423083-05:00	57a450901b576fa1c612abfab2d84986	2024-07-29T18:51:27.402251-05:00	07841a01-1748-469a-b3f8-a768d82115fe	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	24a4d1da-1e2d-4d72-90e0-e9187be0d8e7	released	170cbf07-2f9e-420e-ab3d-a0903bc400f4_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-02274	C3N-02274-11
60263fa8-f9db-4f74-a3ff-0f3d962340c5	TSV	CPT0182380010	open	f24c8559-a464-4516-9852-990e53673971.rna_seq.augmented_star_gene_counts.tsv	fc70a580-f6e8-487d-b33e-3f553d070c86	Transcriptome Profiling	gene_expression	Illumina	4230445	2022-04-04T19:27:55.888468-05:00	2a22826b4d4ee46c88d41f0f26f665c8	2024-07-29T19:15:59.267605-05:00	60263fa8-f9db-4f74-a3ff-0f3d962340c5	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	2876c22e-9ce1-46d9-b405-1ede849d461d	released	f24c8559-a464-4516-9852-990e53673971_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02274	C3N-02274-01
479c1ba8-6868-4cc6-a17b-89e1de8324d1	TSV	CPT0353070001	open	b98c7f60-7e41-4028-9172-6f7130bb4816.rna_seq.augmented_star_gene_counts.tsv	616d8939-1801-46fb-9493-49b75cde8fa1	Transcriptome Profiling	gene_expression	Illumina	4219925	2022-04-21T09:02:48.897927-05:00	8aa365dd25d3a2beba7dbc69d2b733e5	2024-07-29T19:08:36.132599-05:00	479c1ba8-6868-4cc6-a17b-89e1de8324d1	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	97a9ac27-a6be-4a54-b3f5-348c168f810f	released	b98c7f60-7e41-4028-9172-6f7130bb4816_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-02632	C3N-02632-15
147a9da9-d93e-4d98-b148-7ecea8e95bdd	TSV	CPT0073520013	open	c284b2f4-f385-498e-a338-0ef9fbe80c4d.rna_seq.augmented_star_gene_counts.tsv	d86f76d8-f2d0-4748-a122-fdd04e4cdd28	Transcriptome Profiling	gene_expression	Illumina	4234385	2022-01-06T09:01:39.970114-06:00	14c1d1042ad58a64ca841f9142fc22d6	2024-07-30T22:02:40.359880-05:00	147a9da9-d93e-4d98-b148-7ecea8e95bdd	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	77fd300a-56dd-41a8-830b-39ed5fdaf529	released	c284b2f4-f385-498e-a338-0ef9fbe80c4d_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-01257	C3L-01257-01
f72a7926-d491-4302-84b0-5680c652a30e	TSV	CPT0080700006	open	20cb9e65-fa74-43f3-920d-24c1d835328a.rna_seq.augmented_star_gene_counts.tsv	da593344-46ba-453f-976d-df63f6873b57	Transcriptome Profiling	gene_expression	Illumina	4239838	2022-01-06T09:17:06.430110-06:00	baff55133b94bd3de0f742e6ae5e0b87	2024-07-30T21:59:29.786680-05:00	f72a7926-d491-4302-84b0-5680c652a30e	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	709b5b31-3db3-4b8c-b368-134f8f28e70b	released	20cb9e65-fa74-43f3-920d-24c1d835328a_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-01247	C3L-01247-01
908207f8-c8c4-4a00-bff5-1a8b12aa1814	TSV	CPT0063380006	open	a7f6758e-0ead-4d1a-bd39-17c6596ee5fe.rna_seq.augmented_star_gene_counts.tsv	e789c8c6-40a2-4893-bdc1-b96c758f46e8	Transcriptome Profiling	gene_expression	Illumina	4235882	2022-01-06T08:54:27.638000-06:00	4703ff1dac7d13010c6416eb9bcaaa66	2024-07-30T21:46:23.365101-05:00	908207f8-c8c4-4a00-bff5-1a8b12aa1814	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	c037c884-76ec-44ad-b683-0052868b7c0b	released	a7f6758e-0ead-4d1a-bd39-17c6596ee5fe_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00905	C3L-00905-02
1fa7b845-a290-4c55-ae83-fbf44d64729d	TSV	CPT0349790001	open	d311ad49-8e5a-4f9f-b587-1773b9332346.rna_seq.augmented_star_gene_counts.tsv	5de0d234-0b3a-47a9-8054-2190b64e99a5	Transcriptome Profiling	gene_expression	Illumina	4248366	2022-04-21T08:52:28.468979-05:00	0f99350567ff4281c46c0b3fadb1c8fa	2024-07-29T20:46:34.057955-05:00	1fa7b845-a290-4c55-ae83-fbf44d64729d	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	9c64ce04-41bc-49fb-baa1-9d915d290faa	released	d311ad49-8e5a-4f9f-b587-1773b9332346_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00905	C3L-00905-12
5d8776ca-2000-4e8d-a7bc-7c1643abcd9b	TSV	CPT0070560001	open	746a7795-5408-4d8a-b323-28b7eebbb08c.rna_seq.augmented_star_gene_counts.tsv	76335e52-87e8-4a4e-b025-f62bd3df957e	Transcriptome Profiling	gene_expression	Illumina	4237910	2022-04-21T08:51:55.080754-05:00	cc4c45375c870f8ce8353eca91361aae	2024-07-29T19:34:10.501269-05:00	5d8776ca-2000-4e8d-a7bc-7c1643abcd9b	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	6ec5bdb5-31fc-4902-b7ae-36f1eb96638c	released	746a7795-5408-4d8a-b323-28b7eebbb08c_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00781	C3L-00781-14
1e959a89-06dd-4ae1-8ec0-ac7deab4c9d6	TSV	CPT0349670001	open	c95bda6d-fe74-4503-b94f-0dc33693d4fa.rna_seq.augmented_star_gene_counts.tsv	b19dbb40-1268-4343-b1a4-8cff67b0f806	Transcriptome Profiling	gene_expression	Illumina	4226438	2022-04-21T09:01:02.827363-05:00	d365f3523fa24233b7c00da88e661520	2024-07-29T19:59:58.999156-05:00	1e959a89-06dd-4ae1-8ec0-ac7deab4c9d6	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	7f5ee8a3-097f-47f8-9f37-2780ee20da38	released	c95bda6d-fe74-4503-b94f-0dc33693d4fa_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00449	C3L-00449-11
bc43f35b-41c7-43b0-9f36-c31bbc7739d8	TSV	CPT0009980009	open	b13b2626-0127-4087-811e-5f4b103935ec.rna_seq.augmented_star_gene_counts.tsv	6926f93e-961e-457c-ac53-228d8e77e46b	Transcriptome Profiling	gene_expression	Illumina	4237949	2022-01-06T09:30:44.581023-06:00	ad952190e99f23bc03e3e37e3f7e4555	2024-07-30T21:48:16.111432-05:00	bc43f35b-41c7-43b0-9f36-c31bbc7739d8	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	6307d7ae-4570-460c-8194-300cd27d99e6	released	b13b2626-0127-4087-811e-5f4b103935ec_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00413	C3L-00413-01
2d66bace-ed2d-4351-b8f0-b083495d02ca	TSV	CPT0063670009	open	fa32d14e-a742-473f-920f-86b667cfe9cd.rna_seq.augmented_star_gene_counts.tsv	9b6fb937-95ef-4d71-b64b-8e021df82b3f	Transcriptome Profiling	gene_expression	Illumina	4240562	2022-01-06T09:47:53.187569-06:00	b05940cf7e340b11247bc281c7580529	2024-07-30T21:46:22.185926-05:00	2d66bace-ed2d-4351-b8f0-b083495d02ca	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	661486fb-ce97-44a8-9d9a-5ce470f39ca7	released	fa32d14e-a742-473f-920f-86b667cfe9cd_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-01312	C3L-01312-01
0d8cf5cc-7149-4b3a-869d-dd530bf159fd	TSV	CPT0134500009	open	4cdf0394-8bc3-44b2-9013-ab3dccf87a2d.rna_seq.augmented_star_gene_counts.tsv	04a10c6e-56a5-47a6-8e58-cb52970a451c	Transcriptome Profiling	gene_expression	Illumina	4235771	2022-04-04T19:37:16.130217-05:00	8e4506c52cbe689bb77d891fee3bc5fe	2024-07-29T18:52:55.724853-05:00	0d8cf5cc-7149-4b3a-869d-dd530bf159fd	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	6a2afe54-45e3-42ee-9271-a16c022b3e86	released	4cdf0394-8bc3-44b2-9013-ab3dccf87a2d_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02062	C3N-02062-03
9b4b656e-fbce-4005-a3e0-7bf86829a716	TSV	CPT0016220006	open	40540422-c580-45b1-8549-4444761059f5.rna_seq.augmented_star_gene_counts.tsv	8ba9bba0-84ec-410e-9f21-f57a3d5146bc	Transcriptome Profiling	gene_expression	Illumina	4219731	2022-01-06T09:47:38.472772-06:00	92df1d37a870f387e94447d978b6c85b	2024-07-30T22:00:15.334060-05:00	9b4b656e-fbce-4005-a3e0-7bf86829a716	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	824f1b41-23fb-43ea-831a-6a7a8ffbf87a	released	40540422-c580-45b1-8549-4444761059f5_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-00386	C3N-00386-02
f939d8b7-6072-4de1-b7cf-43f4b5c1053b	TSV	CPT0353680001	open	490fa68e-5462-415a-b7bc-4c5de8745abe.rna_seq.augmented_star_gene_counts.tsv	aa19dc5f-3092-42f1-b3a1-c9caf985d2b4	Transcriptome Profiling	gene_expression	Illumina	4216992	2022-04-21T09:02:18.630613-05:00	6656a10cd342bc0f7790b63b0d7cf356	2024-07-29T19:53:43.719887-05:00	f939d8b7-6072-4de1-b7cf-43f4b5c1053b	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	306ea422-740a-4a08-8187-2dde62c8307d	released	490fa68e-5462-415a-b7bc-4c5de8745abe_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-03415	C3N-03415-11
9d02df86-db2f-47bb-b26c-768ae6b3e06d	TSV	CPT0128960009	open	513056fe-4acd-4391-bbe9-6b31c6903170.rna_seq.augmented_star_gene_counts.tsv	89607f51-7a54-4acf-a2c8-dc09a58dde60	Transcriptome Profiling	gene_expression	Illumina	4244523	2022-04-04T19:03:50.275779-05:00	981279a8b8390372c185368e000ca06d	2024-07-29T19:28:23.757428-05:00	9d02df86-db2f-47bb-b26c-768ae6b3e06d	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	80545e6e-9a6e-44c0-ab9e-6825f91f15ae	released	513056fe-4acd-4391-bbe9-6b31c6903170_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02244	C3N-02244-72
a95ad9f0-0a69-4afb-9ba1-58c1b6cb34be	TSV	CPT0351260001	open	0925fcd8-e015-49f3-92a2-772029645728.rna_seq.augmented_star_gene_counts.tsv	76ee56c7-fcee-4fb7-841d-c6fc256891a7	Transcriptome Profiling	gene_expression	Illumina	4241465	2022-04-21T08:57:35.761757-05:00	3ec1b1e4ee1f8dd7876cebb0ef04c2b7	2024-07-29T20:44:47.565119-05:00	a95ad9f0-0a69-4afb-9ba1-58c1b6cb34be	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	9973ac20-aa00-466a-ab9e-068419a88024	released	0925fcd8-e015-49f3-92a2-772029645728_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-01349	C3N-01349-12
18800764-22ad-44cc-9c3d-4fbc399caad4	TSV	CPT0024130006	open	a854785d-221b-4e79-b862-141a2cbcf6af.rna_seq.augmented_star_gene_counts.tsv	c296d52f-e38c-4457-8d8a-c86e2a0e5902	Transcriptome Profiling	gene_expression	Illumina	4240523	2022-01-06T09:09:14.847179-06:00	de4b72bd0f4b9a92ecdfe24d0bdc57f5	2024-07-30T22:04:32.608002-05:00	18800764-22ad-44cc-9c3d-4fbc399caad4	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	f5e246c1-5444-4649-a160-9cb132a5422f	released	a854785d-221b-4e79-b862-141a2cbcf6af_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-00848	C3N-00848-02
d4c8cfe6-14d8-407c-b6e1-deef57162b3b	TSV	CPT0349440001	open	d5de14af-ed60-4f85-9fc2-8844f0894166.rna_seq.augmented_star_gene_counts.tsv	8a6e0c22-6d8d-4e2c-bca9-e72d27ac1900	Transcriptome Profiling	gene_expression	Illumina	4234647	2022-04-21T08:59:08.553578-05:00	35da54cb9efdf5ac427aee291c911197	2024-07-29T20:46:50.524345-05:00	d4c8cfe6-14d8-407c-b6e1-deef57162b3b	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	64e40718-71af-4de2-a9c5-ecd7cd2040be	released	d5de14af-ed60-4f85-9fc2-8844f0894166_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00136	C3L-00136-13
31d3e6de-852a-4a99-916d-20d685390d75	TSV	CPT0351630001	open	698a059b-4f0e-4efe-87ee-341df22b646c.rna_seq.augmented_star_gene_counts.tsv	adb7d16d-422c-4aae-9e32-86194ac3305a	Transcriptome Profiling	gene_expression	Illumina	4229549	2022-04-21T08:54:35.551749-05:00	c124fceca1f16af5cb493407a9dd7301	2024-07-29T19:00:01.257950-05:00	31d3e6de-852a-4a99-916d-20d685390d75	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	2b75a382-a25e-4f5f-aaa2-28e816a480cd	released	698a059b-4f0e-4efe-87ee-341df22b646c_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-01761	C3N-01761-11
fcfc18ce-56e6-4145-ada3-d1de3c891d2c	TSV	CPT0076900001	open	a3894135-870f-4d03-bf68-1d84f811f60e.rna_seq.augmented_star_gene_counts.tsv	9c1eb371-5466-432b-9dce-ca7285d31a63	Transcriptome Profiling	gene_expression	Illumina	4249061	2022-04-21T08:53:40.148414-05:00	b491856c2c758be87d043f9a23c10118	2024-07-29T20:43:28.359447-05:00	fcfc18ce-56e6-4145-ada3-d1de3c891d2c	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	28a7c646-1720-4b83-bd39-6944a9d5fd84	released	a3894135-870f-4d03-bf68-1d84f811f60e_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-01520	C3N-01520-11
d9e4cae4-82b1-4dfe-a5a1-fc63c2d6e6b1	TSV	CPT0181320009	open	9cd0b35b-45d6-4284-ad04-b0d56806068a.rna_seq.augmented_star_gene_counts.tsv	9f09f137-3632-4978-8f0e-081e5f6ab43a	Transcriptome Profiling	gene_expression	Illumina	4243669	2022-04-04T19:25:20.498359-05:00	bcb19d4e6558c919428b31bb2110fbb1	2024-07-29T19:44:41.216672-05:00	d9e4cae4-82b1-4dfe-a5a1-fc63c2d6e6b1	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	967bc361-4014-4d2c-a04b-4aa6530b3bcc	released	9cd0b35b-45d6-4284-ad04-b0d56806068a_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-01764	C3N-01764-01
ae33e6d4-c8f4-433f-a67f-dc1ba4f7888f	TSV	CPT0023630009	open	6cbe403c-5c2c-4cb7-8f8c-37424f2917a2.rna_seq.augmented_star_gene_counts.tsv	9fc49624-50f1-4556-a0cb-24a4bbb66702	Transcriptome Profiling	gene_expression	Illumina	4242294	2022-01-06T09:43:40.072486-06:00	0e29f334e115116c06bb0611be833fb4	2024-07-30T21:52:17.879830-05:00	ae33e6d4-c8f4-433f-a67f-dc1ba4f7888f	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	404fe93f-3dae-4da6-afb1-dca7663f13e4	released	6cbe403c-5c2c-4cb7-8f8c-37424f2917a2_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00586	C3L-00586-03
c5223d57-a5a8-4da2-9753-268561694671	TSV	CPT0349730001	open	3c05c010-995e-4576-a4a6-8843ecc67368.rna_seq.augmented_star_gene_counts.tsv	264d96e0-3209-4fac-9641-6eb77038222c	Transcriptome Profiling	gene_expression	Illumina	4219643	2022-04-21T08:57:40.593099-05:00	10088fd61ecbf60ec514163af95ac254	2024-07-29T21:04:33.357262-05:00	c5223d57-a5a8-4da2-9753-268561694671	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	da8ed0cb-2ee9-44f5-adef-c6cdff0fe140	released	3c05c010-995e-4576-a4a6-8843ecc67368_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00586	C3L-00586-13
ca013853-72ba-49a8-92d3-92b6a6249490	TSV	CPT0349610001	open	bda3031d-69cd-4f60-886b-ddd4d9c7a46c.rna_seq.augmented_star_gene_counts.tsv	b981d7ae-90a3-4466-a746-6d7116707b94	Transcriptome Profiling	gene_expression	Illumina	4224898	2022-04-21T08:56:51.719179-05:00	8d4d31f26e460be2abc99d80733a52e4	2024-07-29T19:34:26.863396-05:00	ca013853-72ba-49a8-92d3-92b6a6249490	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	edc71fae-b259-4883-b449-c0297d5fbcc7	released	bda3031d-69cd-4f60-886b-ddd4d9c7a46c_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00361	C3L-00361-11
3f9bc534-959c-40f3-b50b-e3959f89c344	TSV	CPT0186740001	open	18fbb758-7e1f-4660-963e-796398ae0314.rna_seq.augmented_star_gene_counts.tsv	a3f94306-d22a-461f-aaa7-6e51b4aca53d	Transcriptome Profiling	gene_expression	Illumina	4235371	2022-04-21T08:54:21.956743-05:00	7d9d7558c72ddb45e6abbf59b2e6060f	2024-07-29T19:05:13.472402-05:00	3f9bc534-959c-40f3-b50b-e3959f89c344	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	b2aa4208-0c7e-42a4-85ca-55610b964004	released	18fbb758-7e1f-4660-963e-796398ae0314_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-02449	C3L-02449-11
193986c5-8a84-4247-adeb-927833560fb4	TSV	CPT0182070010	open	df680e79-f247-4a87-9e2b-81479b781cd9.rna_seq.augmented_star_gene_counts.tsv	5c9f181e-1287-4b93-b586-54ee399f65eb	Transcriptome Profiling	gene_expression	Illumina	4239624	2022-04-04T19:06:27.178177-05:00	0f7e06bb739f4bd824da9859cfb672f5	2024-07-29T18:55:07.879068-05:00	193986c5-8a84-4247-adeb-927833560fb4	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	e2b26937-7691-4ea4-afea-72797a2e1dbd	released	df680e79-f247-4a87-9e2b-81479b781cd9_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-02635	C3N-02635-01
bef2ea8c-9c58-4ed9-a831-df3004f7f640	TSV	CPT0353110001	open	654ac333-fe7a-4ee9-9f5e-af865f31b0d8.rna_seq.augmented_star_gene_counts.tsv	c52ff7e5-92de-4a7e-859c-f889d053c417	Transcriptome Profiling	gene_expression	Illumina	4200825	2022-04-21T08:51:42.596733-05:00	2dc123e3f07a2c9b7e5ac8ef139adb07	2024-07-29T19:40:05.922256-05:00	bef2ea8c-9c58-4ed9-a831-df3004f7f640	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	e4777bdc-a619-4578-a38e-ec9e755df78a	released	654ac333-fe7a-4ee9-9f5e-af865f31b0d8_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3N-02635	C3N-02635-11
3db5b018-ac9c-4f2c-9c1d-adb8ea7b57e5	TSV	CPT0019840006	open	741d4355-c5b5-4e21-bd66-8d8d93016f88.rna_seq.augmented_star_gene_counts.tsv	a2c9b0b9-a5c2-48d0-8b63-2399401f3053	Transcriptome Profiling	gene_expression	Illumina	4230120	2022-01-06T09:03:42.285603-06:00	a3a2cd775f9a34fea126ba9af38788a2	2024-07-30T21:45:35.406615-05:00	3db5b018-ac9c-4f2c-9c1d-adb8ea7b57e5	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	c28a5359-1a44-4481-8d41-3f5e145ed089	released	741d4355-c5b5-4e21-bd66-8d8d93016f88_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-00328	C3N-00328-05
d73927c5-ea24-41aa-aa66-c970ec3afdf7	TSV	CPT0010260013	open	25af8e3e-ac27-4f53-a63b-406c49608962.rna_seq.augmented_star_gene_counts.tsv	7200334f-abea-4a48-ac4f-19e525b6236c	Transcriptome Profiling	gene_expression	Illumina	4237651	2022-01-06T09:39:13.181554-06:00	83022e50ee28f94dc3b1a8a003a2fd93	2024-07-30T21:56:07.051542-05:00	d73927c5-ea24-41aa-aa66-c970ec3afdf7	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	5e31b286-01ae-4d45-9b6e-3b76bcf61727	released	25af8e3e-ac27-4f53-a63b-406c49608962_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-00321	C3N-00321-01
286a27c0-e5aa-42fd-8199-f17aa5f8ede9	TSV	CPT0007600006	open	ca9ca606-cb39-4d39-a098-a3f444719200.rna_seq.augmented_star_gene_counts.tsv	ddd64d9c-a8de-4da3-915b-4c08f2ed4bea	Transcriptome Profiling	gene_expression	Illumina	4240299	2022-01-06T09:12:16.914846-06:00	e060a2e300d5bcd24e5e5414faeb7568	2024-07-30T22:05:29.447210-05:00	286a27c0-e5aa-42fd-8199-f17aa5f8ede9	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	07d7441d-0be5-476b-a5a2-e95cce1ea8f8	released	ca9ca606-cb39-4d39-a098-a3f444719200_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00601	C3L-00601-02
2eb87ccf-82e9-4918-b2e1-b4b75d993703	TSV	CPT0117230009	open	414d2f5e-aba8-46ff-89db-a8399e6cb807.rna_seq.augmented_star_gene_counts.tsv	7e646910-800e-489d-9a2b-7908fdda457d	Transcriptome Profiling	gene_expression	Illumina	4234934	2022-04-04T18:38:09.459511-05:00	7db0b5553331ae2c18bf859c8d119939	2024-07-29T18:59:18.699568-05:00	2eb87ccf-82e9-4918-b2e1-b4b75d993703	Gene Expression Quantification	released	RNA-Seq	1	37.0 - 43.0	CPTAC-3	afc31bf5-344f-4f52-932d-9d0c6e1fbfc3	released	414d2f5e-aba8-46ff-89db-a8399e6cb807_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3N-01873	C3N-01873-03
e0462030-2710-4210-9b96-959894348d87	TSV	CPT0001850008	open	b69edb6d-71e5-4461-98d5-c03424cb4958.rna_seq.augmented_star_gene_counts.tsv	67b4677b-83f0-41d6-847e-36834072efa1	Transcriptome Profiling	gene_expression	Illumina	4245328	2022-01-06T09:44:27.490277-06:00	20d6067297080901844e9971ad7de20c	2024-07-30T21:43:39.140936-05:00	e0462030-2710-4210-9b96-959894348d87	Gene Expression Quantification	released	RNA-Seq	2	32.0 - 43.0	CPTAC-3	a10ad7fa-8e9d-4368-a12f-53fc8ab9e31c	released	b69edb6d-71e5-4461-98d5-c03424cb4958_star_-_counts	quay.io/ncigdc	STAR - Counts	122a0dd1445b2664b1b40b7df7b0e2240183d712	Primary Tumor	NA	C3L-00139	C3L-00139-01
6df67f3c-4bdb-45b3-b1e7-1df46caf44ef	TSV	CPT0349470001	open	8ad84e83-5204-4144-8f98-a245b5eeddcf.rna_seq.augmented_star_gene_counts.tsv	1b1dfc9d-0946-479d-8c94-2fc71b73f2e3	Transcriptome Profiling	gene_expression	Illumina	4243969	2022-04-21T09:03:18.182269-05:00	3837799ba8ce36d96ee073db7cb3cad0	2024-07-29T20:50:07.978015-05:00	6df67f3c-4bdb-45b3-b1e7-1df46caf44ef	Gene Expression Quantification	released	RNA-Seq	1	34.0 - 43.0	CPTAC-3	1f58dbca-80c4-4cd2-92d8-39c6dd5b2f2d	released	8ad84e83-5204-4144-8f98-a245b5eeddcf_star_-_counts	quay.io/ncigdc	STAR - Counts	61fd5ef8ab410a784da2e89eca063ca3c66998ec	Primary Tumor	NA	C3L-00139	C3L-00139-11
